VeiculoID,TipoVeiculo,CapacidadeCarga,DataAquisicao,EstadoVeiculo,PlacaVeiculo
7397,Caminhão,22.86,2017-02-17,Manutenção,KHN-6R28
7398,Caminhonete,1.92,2014-12-27,Manutenção,SNV-4F16
7399,Carro,16.87,2022-11-30,Usado,RLL-4Y55
7400,Carreta,18.31,2022-12-29,Novo,YEU-8F54
7401,Van,26.91,2019-02-19,Manutenção,IFP-4X30
7402,Caminhão,22.34,2022-02-27,Novo,ASV-8F66
7403,Caminhonete,20.66,2024-03-19,Usado,NSA-0B66
7404,Carro,24.53,2016-09-09,Manutenção,MGC-4N56
7405,Carreta,25.83,2023-04-13,Novo,AIS-3C83
7406,Caminhão,21.73,2020-08-21,Novo,YID-8Z14
7407,Van,4.81,2023-08-21,Manutenção,MUP-1J27
7408,Caminhão,21.8,2023-03-25,Manutenção,KTQ-8D35
7409,Van,11.34,2022-09-20,Manutenção,OKP-8W58
7410,Carro,1.99,2021-06-07,Usado,VPB-6E50
7411,Caminhão,12.58,2023-01-16,Manutenção,OYL-1Z52
7412,Carro,21.05,2021-08-27,Novo,COW-2J30
7413,Caminhão,16.31,2020-04-10,Manutenção,RKU-5D88
7414,Van,9.67,2021-05-21,Novo,TYC-7E37
7415,Carreta,2.67,2023-09-01,Usado,VUZ-7C24
7416,Carreta,4.83,2023-01-05,Manutenção,WJE-2Y85
7417,Caminhão,19.54,2015-04-10,Manutenção,MOA-2Z71
7418,Carreta,28.89,2015-01-29,Novo,XPK-0G17
7419,Caminhonete,24.79,2016-06-18,Manutenção,FYH-3N68
7420,Carro,8.24,2023-07-08,Usado,RKF-4R70
7421,Caminhonete,2.62,2019-09-12,Usado,UPS-8G55
7422,Caminhonete,2.19,2024-06-06,Usado,BRM-9I22
7423,Carro,26.01,2016-06-26,Usado,GTT-0D05
7424,Caminhão,1.6,2021-11-03,Novo,YPU-2J12
7425,Van,6.79,2020-08-12,Manutenção,LHD-3J47
7426,Carro,7.83,2017-03-10,Novo,UEN-2L55
7427,Van,17.56,2018-12-01,Manutenção,LQQ-3K20
7428,Carreta,13.71,2015-06-13,Usado,BOT-5O77
7429,Carro,17.93,2024-01-25,Novo,EXX-1N37
7430,Carro,23.57,2021-02-09,Manutenção,LTZ-4L11
7431,Caminhonete,7.71,2015-12-25,Novo,IQY-7U74
7432,Caminhão,13.34,2015-07-19,Usado,XQZ-0V06
7433,Carro,5.56,2017-07-13,Manutenção,ENK-6L83
7434,Van,7.4,2023-09-26,Manutenção,QWB-6N20
7435,Carreta,18.53,2016-02-20,Novo,UXO-6Y97
7436,Caminhão,19.76,2023-07-23,Novo,LOX-0H33
7437,Caminhonete,24.71,2019-05-11,Manutenção,RBL-0F66
7438,Caminhonete,11.6,2020-01-23,Usado,HJK-4U00
7439,Van,24.58,2022-12-06,Manutenção,ORZ-9D79
7440,Carro,7.59,2020-06-02,Novo,TTQ-4N11
7441,Van,10.5,2024-02-19,Manutenção,NDM-6C92
7442,Caminhão,25.13,2024-02-15,Manutenção,NQM-7Z15
7443,Carro,5.65,2023-01-20,Manutenção,MPM-8F46
7444,Van,8.74,2018-09-27,Novo,CIH-5E41
7445,Caminhonete,18.2,2022-08-04,Usado,JND-7P93
7446,Carreta,26.03,2019-08-06,Usado,IIQ-5S24
7447,Carro,9.5,2024-05-03,Novo,XCY-0B31
7448,Carreta,9.43,2019-02-25,Novo,SOT-8W55
7449,Carro,29.07,2015-12-08,Novo,IPB-6X33
7450,Van,16.34,2021-06-26,Usado,YCV-5D81
7451,Carreta,20.94,2017-10-15,Manutenção,NPF-8Y48
7452,Caminhão,4.2,2022-04-16,Manutenção,AEG-4F16
7453,Carro,24.88,2014-07-15,Usado,XIY-1Y77
7454,Van,10.18,2015-11-12,Manutenção,OOA-1Z22
7455,Caminhonete,18.56,2020-03-08,Manutenção,FSS-4R24
7456,Van,26.98,2020-01-29,Novo,AYX-9W83
7457,Carro,25.96,2021-07-09,Novo,HTI-3W51
7458,Van,24.02,2016-09-13,Usado,YMU-5R62
7459,Carro,7.02,2018-02-09,Manutenção,BBE-0O01
7460,Carreta,27.93,2016-07-31,Usado,WAK-7Y44
7461,Carro,26.16,2017-09-26,Manutenção,CQR-7O52
7462,Van,7.83,2018-12-11,Manutenção,CUS-8C12
7463,Caminhão,11.5,2020-01-16,Usado,LTM-8F83
7464,Caminhonete,2.36,2022-09-10,Novo,GNC-7K69
7465,Van,25.86,2017-10-03,Usado,AUC-4I97
7466,Carro,6.57,2021-12-19,Manutenção,QDI-5V87
7467,Caminhonete,25.24,2021-08-27,Manutenção,OCL-7X24
7468,Caminhão,2.84,2021-09-24,Novo,RNW-4U92
7469,Van,27.62,2015-03-10,Novo,ACD-1F14
7470,Carro,24.96,2022-03-14,Manutenção,JVQ-5S83
7471,Carro,22.35,2020-03-06,Manutenção,WGX-9D47
7472,Caminhão,29.47,2017-09-08,Manutenção,MMW-7I20
7473,Caminhão,10.53,2022-07-06,Manutenção,XHB-4I31
7474,Carreta,4.32,2015-07-08,Novo,TBX-5D17
7475,Carreta,22.85,2019-01-09,Usado,EQN-1J50
7476,Van,18.54,2020-08-04,Usado,JFD-3X05
7477,Van,15.63,2021-02-07,Novo,MIP-4D71
7478,Carreta,10.89,2014-09-14,Usado,LEC-6B00
7479,Carreta,1.31,2017-01-01,Manutenção,FNN-0N04
7480,Carreta,22.92,2022-05-21,Novo,MDO-5I23
7481,Carreta,6.27,2022-10-16,Novo,TAF-4X47
7482,Caminhão,25.85,2017-08-05,Manutenção,BIN-4Q23
7483,Carro,16.15,2019-05-30,Novo,MXP-2H59
7484,Caminhão,24.56,2022-11-07,Novo,GSR-6G55
7485,Carro,14.39,2020-05-07,Novo,DMT-8D50
7486,Van,29.43,2017-01-02,Novo,GMS-9Z52
7487,Van,20.93,2023-04-20,Usado,LAZ-0R18
7488,Carreta,9.28,2024-02-14,Manutenção,PEL-8O77
7489,Caminhonete,24.0,2019-05-08,Novo,CBZ-0J75
7490,Carreta,3.38,2015-11-25,Usado,IBW-8S50
7491,Caminhonete,5.32,2023-04-17,Novo,UOL-2U78
7492,Caminhonete,23.25,2019-04-30,Manutenção,BHC-7I36
7493,Van,14.1,2021-07-13,Manutenção,UTX-5K62
7494,Van,28.92,2022-02-06,Manutenção,TBG-3V82
7495,Van,17.73,2017-07-15,Manutenção,LIK-0X72
7496,Carreta,14.4,2023-08-04,Novo,WDU-1C22
7497,Van,27.68,2015-05-20,Manutenção,YKW-0O22
7498,Caminhão,23.66,2022-02-20,Novo,FSJ-4N16
7499,Van,14.22,2020-08-26,Usado,JWV-7G80
7500,Carreta,3.58,2021-08-18,Novo,DVD-3I45
7501,Caminhonete,21.55,2017-02-15,Manutenção,CET-1P25
7502,Carreta,4.39,2017-08-21,Usado,QNR-9D37
7503,Caminhão,23.22,2016-05-13,Novo,FYP-4P69
7504,Van,4.06,2016-02-28,Usado,NUM-2A68
7505,Carreta,12.13,2022-01-02,Novo,TOD-0H32
7506,Carro,13.44,2018-07-30,Usado,ZWZ-3W24
7507,Caminhão,12.87,2015-10-30,Novo,FVE-1W48
7508,Van,26.88,2015-07-07,Manutenção,HPJ-5W23
7509,Carreta,14.4,2020-12-10,Novo,TBZ-8W90
7510,Carreta,5.31,2016-01-26,Manutenção,PXS-4H26
7511,Carreta,14.17,2015-10-01,Novo,XDN-8K28
7512,Caminhonete,24.56,2018-02-28,Usado,MPY-6F75
7513,Carro,21.53,2021-06-25,Novo,VZB-5S85
7514,Van,16.1,2014-07-20,Usado,DBM-2J73
7515,Carro,27.37,2018-02-21,Manutenção,HSS-1Q76
7516,Van,5.34,2015-01-28,Manutenção,GWD-7H49
7517,Carro,2.72,2017-02-25,Usado,FNB-3E90
7518,Caminhão,12.72,2023-04-26,Novo,LBK-8T52
7519,Caminhão,19.44,2021-10-04,Manutenção,IVA-6P52
7520,Caminhonete,24.14,2021-09-01,Usado,QWZ-4E18
7521,Caminhão,2.44,2015-12-13,Novo,MWB-5H05
7522,Van,12.91,2021-08-12,Usado,CQZ-8N04
7523,Carro,13.15,2015-06-03,Novo,BGH-5M17
7524,Caminhonete,5.97,2014-12-01,Usado,GRF-3W95
7525,Carreta,15.31,2018-03-08,Novo,IVB-7Z65
7526,Caminhonete,25.45,2021-07-11,Manutenção,WQU-6M75
7527,Caminhão,16.75,2023-10-21,Usado,HDG-4W85
7528,Van,8.18,2014-06-16,Manutenção,ZCB-1M36
7529,Van,1.19,2016-08-17,Usado,JBZ-0V68
7530,Carro,5.82,2018-12-19,Novo,MLQ-8M89
7531,Carreta,6.25,2024-05-31,Usado,RON-2J30
7532,Carro,25.18,2018-03-09,Manutenção,UDT-0V56
7533,Carreta,13.52,2021-06-18,Manutenção,ZYX-2U79
7534,Carro,10.13,2014-12-22,Manutenção,ROH-9D03
7535,Carreta,29.93,2016-12-30,Manutenção,KWR-1S16
7536,Caminhonete,14.38,2016-09-21,Novo,FTF-1P78
7537,Caminhão,10.48,2018-12-03,Manutenção,OXY-2X83
7538,Carreta,4.15,2019-10-29,Novo,YIZ-1Q57
7539,Carro,21.36,2015-01-22,Usado,FRL-7S86
7540,Van,22.67,2019-09-17,Manutenção,NLO-1I59
7541,Carreta,23.96,2020-12-15,Manutenção,THE-5J70
7542,Caminhonete,24.81,2019-06-06,Novo,ECQ-4H01
7543,Van,24.42,2021-01-02,Usado,DHX-7D99
7544,Caminhonete,25.37,2021-04-09,Novo,YNP-9J80
7545,Caminhão,29.35,2020-07-30,Novo,IFZ-7E46
7546,Caminhonete,13.19,2014-06-15,Manutenção,NGN-2E68
7547,Van,27.82,2021-05-18,Usado,FEA-4D11
7548,Carreta,6.18,2022-09-26,Usado,TAQ-8L39
7549,Carro,1.98,2019-10-23,Manutenção,YIQ-3Q29
7550,Caminhão,8.5,2018-03-06,Usado,DNH-7M59
7551,Carreta,21.33,2018-10-15,Novo,KDR-7U40
7552,Caminhonete,5.87,2021-06-12,Usado,IVE-9W51
7553,Caminhão,6.62,2023-08-24,Novo,IMB-5Y16
7554,Carro,18.18,2022-01-05,Manutenção,ZNR-2B61
7555,Carro,12.25,2015-06-15,Novo,NCU-0S44
7556,Carro,23.02,2018-12-17,Usado,UVF-9S20
7557,Caminhonete,19.84,2019-06-17,Usado,RID-0E12
7558,Carreta,18.75,2018-12-02,Novo,XLA-3Z15
7559,Caminhão,9.22,2020-11-24,Novo,UNA-0H03
7560,Carreta,19.29,2020-10-02,Novo,AIN-1F44
7561,Carro,16.24,2018-09-02,Manutenção,NAZ-6O11
7562,Van,18.19,2015-04-06,Novo,UAX-6H37
7563,Carro,7.04,2019-11-04,Usado,WMH-5W91
7564,Van,13.46,2016-06-17,Manutenção,SSC-6I07
7565,Caminhonete,23.22,2014-07-17,Usado,TPS-9H12
7566,Caminhonete,21.59,2022-03-18,Manutenção,OCG-4V89
7567,Caminhonete,22.79,2022-06-16,Novo,VWP-5M66
7568,Caminhão,8.53,2022-04-08,Manutenção,FZI-4F01
7569,Carreta,6.85,2019-08-27,Usado,HMW-7S21
7570,Caminhonete,11.91,2021-05-31,Manutenção,HSU-0I30
7571,Caminhão,20.32,2024-02-29,Novo,AHI-5Y67
7572,Caminhão,9.43,2018-03-13,Usado,JFZ-8Q87
7573,Caminhonete,8.96,2018-08-24,Usado,YDQ-4V16
7574,Caminhonete,20.82,2024-05-11,Manutenção,OVY-2A64
7575,Caminhonete,19.69,2022-01-25,Usado,NQF-2C40
7576,Carro,24.75,2019-11-15,Manutenção,AUZ-9O20
7577,Carreta,18.26,2017-04-15,Manutenção,ZSY-6V67
7578,Caminhonete,25.14,2017-09-26,Manutenção,KJP-1L78
7579,Carro,14.02,2017-04-07,Usado,FWB-1K42
7580,Carro,16.77,2023-01-22,Manutenção,PUC-0Z76
7581,Carro,6.59,2014-09-03,Novo,UVC-2M35
7582,Caminhonete,20.99,2022-11-17,Manutenção,FXF-2K08
7583,Van,17.82,2016-11-01,Usado,OLW-3K78
7584,Caminhão,12.36,2020-03-14,Novo,CKZ-8T03
7585,Carro,10.66,2023-09-16,Usado,UVM-3L78
7586,Carreta,11.82,2019-04-30,Usado,LYR-0G59
7587,Van,16.23,2022-06-20,Manutenção,KGO-7V03
7588,Caminhonete,8.9,2016-07-30,Usado,HSV-5E51
7589,Caminhão,12.83,2015-06-26,Manutenção,ITN-5R19
7590,Caminhão,21.77,2023-11-12,Novo,AOV-3D65
7591,Caminhão,3.11,2021-07-27,Usado,LQQ-4O98
7592,Van,7.43,2021-08-23,Manutenção,KWU-5I78
7593,Carro,14.22,2017-10-25,Usado,JNI-7V56
7594,Caminhão,3.98,2023-11-21,Novo,ZUK-1I58
7595,Van,8.44,2016-06-24,Novo,TWE-8Z96
7596,Caminhão,4.84,2016-09-06,Manutenção,FAV-9K98
7597,Van,3.87,2018-06-15,Usado,WIR-6Z25
7598,Carro,19.32,2015-06-24,Usado,HZL-7B65
7599,Van,27.41,2020-04-24,Manutenção,GTE-4P07
7600,Carreta,10.92,2022-06-25,Novo,CRK-9P08
7601,Caminhão,24.1,2023-05-18,Manutenção,TJN-4O27
7602,Caminhonete,21.65,2019-11-25,Novo,MJD-8F17
7603,Van,12.94,2016-03-22,Novo,QIZ-1G38
7604,Caminhonete,18.68,2022-07-27,Manutenção,BWO-9Z48
7605,Caminhonete,9.02,2023-07-10,Novo,JNN-6F63
7606,Van,8.51,2016-06-17,Novo,VCH-3S42
7607,Van,28.18,2015-04-22,Manutenção,ZZP-9Z85
7608,Caminhão,15.35,2016-08-16,Manutenção,GLF-2D17
7609,Carreta,22.33,2016-09-11,Manutenção,QPN-3M46
7610,Caminhão,12.09,2016-12-07,Novo,XKA-2T56
7611,Caminhão,17.93,2022-07-31,Novo,JTF-7X00
7612,Van,17.23,2019-01-31,Usado,GCN-1G73
7613,Carreta,3.16,2018-02-17,Novo,FJA-5F07
7614,Van,20.02,2014-12-16,Manutenção,ZHS-9N55
7615,Van,25.25,2015-03-04,Usado,ZNJ-5C12
7616,Carreta,20.92,2019-10-06,Novo,IWD-4H08
7617,Caminhonete,24.57,2024-01-26,Manutenção,NSH-3X82
7618,Caminhonete,18.14,2017-03-18,Manutenção,MBE-9L56
7619,Caminhão,2.39,2022-02-18,Usado,ZJU-5F17
7620,Caminhonete,12.23,2017-05-02,Novo,JIY-1K18
7621,Van,2.9,2023-06-02,Novo,HQG-4A08
7622,Carro,15.67,2019-09-05,Usado,JJT-6W18
7623,Caminhão,7.07,2015-03-24,Novo,KOF-2I95
7624,Caminhonete,11.81,2022-01-18,Manutenção,SZE-5P19
7625,Carreta,28.43,2016-07-22,Usado,QIR-5T06
7626,Caminhonete,9.55,2020-02-29,Novo,NQN-6R82
7627,Caminhão,13.69,2021-01-11,Novo,KJX-6E55
7628,Caminhonete,5.3,2018-12-02,Manutenção,LIK-7U86
7629,Carro,4.52,2016-03-20,Usado,BHR-1J31
7630,Caminhão,22.86,2022-06-19,Novo,BIE-7Q59
7631,Carro,1.87,2019-09-08,Usado,OKF-0V24
7632,Caminhão,26.86,2023-04-23,Novo,LRD-7E68
7633,Carro,1.22,2014-08-16,Manutenção,TWF-4P19
7634,Carro,12.64,2015-04-11,Usado,IOF-1D19
7635,Carreta,28.12,2019-11-28,Usado,PWE-4O39
7636,Carreta,29.83,2019-03-06,Novo,OXM-7C64
7637,Caminhonete,11.69,2022-11-30,Novo,XBQ-9K92
7638,Caminhão,3.14,2022-09-04,Novo,KAN-0V19
7639,Carro,3.56,2017-02-03,Usado,FAA-3R42
7640,Carro,23.71,2016-05-26,Usado,LIX-9U58
7641,Caminhonete,7.47,2020-06-23,Manutenção,NPW-2X55
7642,Carreta,21.44,2017-04-28,Novo,ZDA-7D93
7643,Van,2.21,2023-11-19,Manutenção,QIK-8Z48
7644,Carreta,24.97,2019-12-11,Usado,DZS-4Z84
7645,Carro,26.32,2018-08-11,Manutenção,UTG-0X56
7646,Carreta,14.91,2015-10-31,Usado,PWR-0G06
7647,Carro,4.59,2017-10-18,Manutenção,YQL-1Z45
7648,Carreta,16.2,2017-08-16,Usado,IFT-6H73
7649,Van,10.39,2021-10-16,Manutenção,WLA-4R27
7650,Van,29.04,2020-10-02,Manutenção,SFU-8S65
7651,Caminhonete,7.29,2021-07-08,Manutenção,HQF-6G91
7652,Caminhonete,29.67,2022-11-15,Manutenção,YDE-9K99
7653,Carreta,2.2,2022-12-09,Usado,QHT-0Z78
7654,Carro,10.93,2015-09-11,Novo,YXA-8L58
7655,Carro,25.84,2020-04-15,Manutenção,BFK-2X15
7656,Caminhonete,11.31,2023-02-16,Usado,IIB-7L98
7657,Van,11.75,2017-09-26,Novo,VKC-0H99
7658,Caminhão,5.53,2019-02-23,Manutenção,VIJ-5G21
7659,Caminhonete,2.29,2023-02-20,Novo,FQU-8J31
7660,Caminhão,3.16,2015-03-26,Usado,YNU-3T36
7661,Caminhão,18.57,2015-05-10,Manutenção,SSI-2O04
7662,Caminhonete,20.91,2019-01-21,Usado,NLG-5W28
7663,Van,17.18,2021-09-04,Manutenção,ERQ-2U21
7664,Van,17.33,2020-02-10,Usado,JHG-5K00
7665,Van,17.84,2014-08-28,Usado,PWZ-8Z85
7666,Caminhonete,16.49,2021-08-21,Manutenção,EHA-7E77
7667,Carreta,8.15,2019-10-04,Manutenção,VRM-8F80
7668,Carro,23.84,2022-11-01,Manutenção,LFW-1V67
7669,Caminhão,21.73,2014-09-16,Manutenção,EUA-9D07
7670,Carro,8.31,2023-05-24,Novo,BLZ-4Z78
7671,Carro,10.65,2021-08-06,Novo,AME-7A66
7672,Caminhão,15.66,2024-01-07,Manutenção,XCR-5Y16
7673,Caminhão,25.89,2017-08-25,Usado,EML-5F76
7674,Carreta,19.48,2023-03-10,Usado,NBM-5O61
7675,Caminhão,4.51,2019-12-26,Usado,CTK-4Y84
7676,Caminhão,4.95,2021-08-27,Usado,VXM-6W94
7677,Caminhonete,29.14,2016-04-26,Novo,XER-1R19
7678,Caminhão,29.3,2022-11-26,Novo,WSE-7Z48
7679,Van,14.39,2016-08-19,Usado,TTF-4M50
7680,Van,13.0,2022-03-20,Usado,BHD-0R62
7681,Carreta,24.0,2017-06-11,Usado,TLQ-8F23
7682,Carro,3.04,2020-10-28,Usado,AMW-6T91
7683,Van,29.02,2016-09-11,Manutenção,ISN-0I01
7684,Carreta,10.7,2018-10-15,Novo,KDI-4Q94
7685,Carreta,1.63,2014-09-28,Usado,PJH-7R17
7686,Van,14.82,2023-01-19,Manutenção,NQA-5A75
7687,Van,17.79,2019-04-19,Usado,CQH-9Q29
7688,Caminhão,11.18,2019-11-23,Usado,XTY-6C02
7689,Caminhonete,21.58,2015-03-29,Manutenção,CDD-6H32
7690,Caminhonete,22.44,2021-07-22,Manutenção,FKZ-3V42
7691,Van,15.73,2015-02-03,Novo,JWA-2K25
7692,Carreta,21.53,2015-11-11,Manutenção,NXW-5P48
7693,Carreta,23.33,2018-09-19,Usado,GPT-6E17
7694,Caminhão,11.76,2022-06-27,Novo,PBM-3J02
7695,Caminhão,1.36,2022-06-19,Usado,QTC-1C88
7696,Caminhão,11.68,2022-04-17,Novo,FZF-9Y74
7697,Caminhão,16.28,2024-02-22,Manutenção,ISJ-9V61
7698,Van,16.31,2018-12-15,Novo,PUT-7T12
7699,Carreta,25.78,2020-01-05,Novo,WGG-4Z39
7700,Van,11.35,2021-03-20,Novo,XUX-0I24
7701,Caminhonete,12.68,2018-12-10,Novo,HTC-3O78
7702,Carro,4.64,2015-08-06,Novo,TLO-3D52
7703,Carreta,12.43,2020-04-16,Novo,PPO-5M11
7704,Carreta,12.37,2024-01-20,Novo,XFK-4K27
7705,Caminhonete,3.71,2023-09-17,Novo,UVE-9J42
7706,Caminhão,21.56,2017-06-17,Novo,GXC-8Z22
7707,Van,3.22,2019-07-02,Manutenção,OCE-6W25
7708,Caminhonete,2.87,2017-07-06,Manutenção,PQS-9P66
7709,Caminhão,7.99,2024-03-19,Novo,QWO-3R89
7710,Caminhão,9.94,2015-10-29,Usado,LUB-9M58
7711,Caminhonete,13.32,2018-03-12,Manutenção,MVI-6J04
7712,Carreta,1.74,2022-07-30,Usado,NHG-1Q34
7713,Carreta,16.8,2020-09-02,Novo,AZJ-9U58
7714,Caminhão,23.64,2023-12-20,Novo,UIL-3F48
7715,Carreta,14.84,2016-10-18,Novo,TMD-8L66
7716,Caminhão,27.03,2018-06-19,Usado,DBH-4V72
7717,Van,23.92,2014-11-27,Novo,TTF-2L04
7718,Carreta,22.14,2023-06-24,Manutenção,ECW-8U56
7719,Caminhão,28.82,2018-04-23,Usado,LRF-1I84
7720,Caminhonete,23.42,2023-10-04,Manutenção,HEL-8A17
7721,Van,15.53,2018-06-21,Usado,JJW-3N02
7722,Van,9.38,2020-09-17,Usado,QFK-0R51
7723,Van,17.49,2021-04-08,Novo,KSM-5P55
7724,Caminhão,6.32,2022-03-27,Manutenção,GSC-0F22
7725,Van,25.8,2021-09-29,Usado,COF-4D41
7726,Van,20.04,2017-12-07,Usado,GGT-5W52
7727,Carro,18.44,2018-11-29,Novo,XJP-0R66
7728,Van,19.72,2020-05-10,Novo,YCO-9Y76
7729,Caminhão,8.22,2022-06-16,Manutenção,PNI-3J24
7730,Carreta,11.18,2021-04-20,Usado,NZG-1E79
7731,Caminhonete,12.24,2018-03-10,Manutenção,TCJ-4O13
7732,Carreta,9.99,2014-10-22,Manutenção,MXV-5B22
7733,Carro,6.55,2015-10-29,Manutenção,OAT-4D67
7734,Caminhonete,13.68,2018-01-08,Manutenção,LQQ-7V63
7735,Van,22.17,2021-10-13,Usado,BPZ-4X55
7736,Caminhão,1.27,2020-01-10,Novo,MCB-6N27
7737,Carro,2.66,2014-12-01,Usado,LED-0D27
7738,Caminhonete,27.74,2016-12-27,Usado,VNX-4A35
7739,Caminhão,26.98,2019-10-29,Manutenção,JWG-9Q67
7740,Caminhão,27.88,2023-01-30,Novo,CDN-9D10
7741,Caminhonete,23.87,2020-12-17,Manutenção,TTR-7W88
7742,Carro,12.62,2023-08-29,Usado,ZFR-6A59
7743,Caminhão,14.42,2021-05-12,Manutenção,QGD-0I38
7744,Caminhonete,25.5,2021-06-27,Manutenção,UPC-5O84
7745,Carreta,18.82,2024-04-24,Usado,ARX-8C16
7746,Caminhonete,3.53,2019-06-24,Manutenção,JFJ-2H58
7747,Caminhonete,5.52,2024-01-30,Usado,SZU-8G51
7748,Caminhonete,7.84,2022-04-23,Manutenção,REI-4L95
7749,Caminhonete,6.83,2017-05-05,Novo,QAX-7C50
7750,Caminhonete,13.74,2022-04-02,Novo,UOT-9A65
7751,Caminhonete,16.2,2015-03-04,Usado,HWU-0R57
7752,Carreta,9.47,2018-10-16,Novo,LAJ-8G45
7753,Caminhão,12.72,2019-04-03,Usado,UXW-3O33
7754,Carreta,16.55,2019-06-13,Manutenção,CHG-2F53
7755,Carreta,28.42,2015-08-28,Novo,FUC-5G76
7756,Caminhonete,25.28,2021-08-19,Novo,XIQ-0D17
7757,Caminhonete,2.47,2018-11-02,Manutenção,QVW-3E31
7758,Caminhonete,2.58,2020-05-16,Novo,ALX-0V07
7759,Caminhonete,26.24,2022-10-04,Usado,WWW-0C69
7760,Carro,21.13,2017-01-03,Manutenção,DVI-2G55
7761,Carreta,24.41,2021-05-19,Novo,TJZ-1W72
7762,Carro,25.66,2017-07-08,Usado,UQY-1L17
7763,Carro,8.07,2023-11-12,Manutenção,RNK-8V42
7764,Caminhonete,19.9,2017-08-02,Manutenção,IUH-3Z95
7765,Van,23.24,2017-07-08,Manutenção,TAU-9I61
7766,Carro,9.9,2021-03-25,Usado,VGK-4D05
7767,Carreta,4.7,2022-10-02,Manutenção,CZX-2J06
7768,Caminhonete,28.44,2019-09-08,Novo,VSU-3A70
7769,Caminhão,28.24,2024-05-24,Novo,UAO-0A13
7770,Carro,7.04,2020-09-17,Usado,GEI-3W37
7771,Caminhão,13.16,2021-07-18,Manutenção,KGM-4S03
7772,Van,3.88,2016-06-12,Novo,VZO-5A61
7773,Caminhão,20.29,2018-07-09,Usado,OEA-2G11
7774,Caminhão,27.12,2018-10-18,Usado,LUL-0A21
7775,Carreta,13.18,2024-02-09,Novo,ARH-4G26
7776,Carro,15.94,2016-08-31,Usado,UXG-3X18
7777,Van,11.74,2014-10-20,Manutenção,WRY-7A75
7778,Caminhão,2.73,2017-11-30,Novo,EIB-3C00
7779,Caminhão,21.72,2017-07-29,Manutenção,KDU-1N80
7780,Carro,18.62,2016-05-18,Manutenção,XIG-9E81
7781,Van,24.01,2017-08-31,Usado,MGS-4H31
7782,Van,21.62,2020-06-06,Novo,MYU-5D83
7783,Caminhonete,12.7,2020-04-23,Usado,TVM-1R98
7784,Van,6.18,2017-12-17,Novo,BMB-5D94
7785,Caminhonete,21.53,2023-12-07,Manutenção,OIJ-4F18
7786,Caminhonete,13.43,2024-02-11,Usado,WJW-1K48
7787,Carreta,12.67,2018-03-04,Manutenção,APT-4P47
7788,Carro,15.2,2023-04-16,Novo,ABN-5X52
7789,Van,3.58,2016-01-25,Usado,WWZ-7S74
7790,Carreta,27.68,2019-11-25,Manutenção,QQQ-3R25
7791,Carro,29.4,2015-02-21,Usado,SIS-5L64
7792,Carro,11.3,2017-04-04,Usado,USM-2Z84
7793,Carreta,14.18,2014-08-16,Novo,YOL-9R97
7794,Caminhonete,8.47,2020-02-27,Novo,ZIK-7W60
7795,Caminhonete,11.22,2019-03-18,Usado,GCR-5Y61
7796,Caminhão,28.49,2024-05-11,Novo,CRJ-2M04
7797,Carro,8.93,2023-06-04,Novo,PNG-9U06
7798,Carreta,15.44,2023-08-21,Novo,TZQ-0Z39
7799,Van,5.9,2016-10-06,Manutenção,PXO-3F32
7800,Caminhão,13.04,2017-01-20,Manutenção,CZJ-7U31
7801,Carreta,18.41,2023-02-28,Manutenção,VMC-6T42
7802,Caminhão,20.07,2015-12-12,Manutenção,UZG-7I89
7803,Carreta,11.32,2017-08-16,Usado,ECI-7N59
7804,Caminhão,2.45,2021-06-07,Novo,DJI-4P13
7805,Caminhão,24.75,2015-10-18,Usado,ZYU-2D44
7806,Carro,27.03,2015-08-23,Novo,DYQ-9Q67
7807,Caminhão,25.67,2018-01-17,Usado,LCQ-2U21
7808,Caminhonete,9.64,2020-02-05,Usado,TWY-1H55
7809,Carro,22.58,2022-08-13,Manutenção,DHD-3Y29
7810,Caminhão,18.46,2021-11-20,Usado,ALL-8W28
7811,Carro,12.65,2022-07-25,Manutenção,QDU-8N20
7812,Carro,13.31,2020-03-07,Manutenção,COA-7Z95
7813,Caminhão,15.35,2018-08-08,Manutenção,XMQ-2H90
7814,Carreta,20.81,2015-02-27,Manutenção,RMP-0V86
7815,Caminhão,10.03,2023-01-03,Novo,MIX-9P97
7816,Van,28.28,2019-04-08,Novo,NJY-4V72
7817,Van,19.17,2015-07-20,Manutenção,RGP-3F87
7818,Carro,6.95,2019-03-28,Manutenção,ATH-2L60
7819,Caminhonete,6.48,2014-07-15,Usado,KUW-7F20
7820,Carro,1.38,2017-01-06,Usado,OZA-6N34
7821,Caminhão,25.03,2022-09-24,Novo,SOA-5Q56
7822,Caminhão,24.47,2015-03-21,Manutenção,APN-6Z98
7823,Van,18.28,2021-03-31,Novo,PNI-2V44
7824,Carreta,28.82,2016-01-08,Novo,NOL-6I59
7825,Carreta,21.56,2014-12-18,Manutenção,OGX-0R52
7826,Carro,23.14,2018-03-01,Novo,EEV-3R61
7827,Van,5.85,2020-02-11,Usado,OLH-6R67
7828,Carro,24.97,2020-04-25,Manutenção,OPM-8O54
7829,Carreta,7.69,2022-02-10,Manutenção,WWQ-2V23
7830,Caminhão,27.04,2015-07-25,Manutenção,HKM-3J91
7831,Caminhonete,28.93,2016-08-08,Manutenção,WQN-7G49
