AgendamentoID,DataHoraColeta,DataHoraEntrega,MotoristaID,VeiculoID,CargaID
9105,2024-01-16 20:37:46.555226,2024-01-18 22:37:46.555226,5995,9207,719
9106,2024-01-06 03:45:30.751921,2024-01-08 12:45:30.751921,3998,5226,226
9107,2023-08-23 09:58:08.134498,2023-08-24 06:58:08.134498,7367,8132,9761
9108,2023-06-09 22:54:36.755077,2023-06-11 01:54:36.755077,8481,5168,3664
9109,2023-11-09 07:35:06.766293,2023-11-12 06:35:06.766293,8787,3971,4466
9110,2024-06-01 22:50:31.047002,2024-06-03 09:50:31.047002,3702,1817,4335
9111,2024-05-31 21:43:11.077528,2024-06-01 15:43:11.077528,9067,9096,2359
9112,2023-12-30 00:39:21.390474,2024-01-01 06:39:21.390474,5822,6682,557
9113,2023-10-18 02:12:15.167704,2023-10-20 00:12:15.167704,3795,2088,7637
9114,2024-03-31 00:46:54.208473,2024-04-02 23:46:54.208473,7369,1957,3756
9115,2024-03-24 23:32:27.283845,2024-03-27 01:32:27.283845,7084,225,7523
9116,2024-05-23 17:53:45.083473,2024-05-24 21:53:45.083473,6381,9254,1721
9117,2024-05-19 08:06:11.504225,2024-05-20 13:06:11.504225,1478,3893,8324
9118,2024-02-19 19:11:57.649158,2024-02-20 01:11:57.649158,7952,313,1523
9119,2024-03-16 21:35:22.863994,2024-03-17 06:35:22.863994,728,4895,1380
9120,2023-12-21 07:59:23.288182,2023-12-23 15:59:23.288182,2311,5594,1750
9121,2024-02-23 20:44:38.416013,2024-02-26 00:44:38.416013,5382,1603,903
9122,2024-02-26 19:58:56.523635,2024-02-28 08:58:56.523635,3476,1123,399
9123,2024-01-10 09:55:04.380438,2024-01-10 23:55:04.380438,634,6088,5997
9124,2023-07-12 07:02:03.621016,2023-07-15 04:02:03.621016,3839,1363,6865
9125,2023-11-27 00:19:05.756857,2023-11-29 05:19:05.756857,1547,2402,8872
9126,2024-02-29 07:34:27.574147,2024-03-01 17:34:27.574147,7993,5175,2402
9127,2023-08-03 04:49:54.397507,2023-08-06 01:49:54.397507,216,2870,2728
9128,2023-10-26 01:21:00.649469,2023-10-28 04:21:00.649469,1868,3440,3686
9129,2023-10-13 15:15:12.131020,2023-10-15 13:15:12.131020,2726,9226,5329
9130,2023-06-25 04:23:59.884129,2023-06-28 00:23:59.884129,8190,8476,9135
9131,2024-01-09 11:45:19.353302,2024-01-11 19:45:19.353302,2438,2877,3552
9132,2023-12-10 00:35:31.490946,2023-12-11 01:35:31.490946,2056,9101,2983
9133,2024-04-07 16:51:52.788476,2024-04-09 03:51:52.788476,8262,8455,729
9134,2023-11-18 20:27:31.815254,2023-11-19 09:27:31.815254,9189,7208,8093
9135,2023-07-23 18:07:35.309376,2023-07-26 16:07:35.309376,967,6269,9094
9136,2023-09-15 13:18:32.241442,2023-09-17 12:18:32.241442,9180,6036,2126
9137,2023-10-17 06:17:10.055571,2023-10-19 00:17:10.055571,2983,3153,7027
9138,2023-11-16 07:17:29.903385,2023-11-17 17:17:29.903385,5544,6326,7158
9139,2023-12-28 20:48:41.558444,2023-12-30 02:48:41.558444,8869,2852,1674
9140,2023-10-25 00:44:00.019379,2023-10-27 03:44:00.019379,9352,3057,897
9141,2023-11-25 10:51:21.749301,2023-11-25 14:51:21.749301,6470,4731,5258
9142,2024-04-26 04:00:11.645102,2024-04-29 00:00:11.645102,7257,980,2718
9143,2023-11-25 21:26:33.600635,2023-11-27 17:26:33.600635,4004,2196,2367
9144,2023-07-13 10:40:29.670608,2023-07-14 15:40:29.670608,4429,1647,2836
9145,2024-02-20 20:25:11.752628,2024-02-23 19:25:11.752628,9780,4840,3873
9146,2023-11-22 12:44:35.829028,2023-11-23 02:44:35.829028,3114,5136,9997
9147,2024-05-19 00:57:22.843273,2024-05-20 08:57:22.843273,3415,7291,1141
9148,2023-09-14 00:45:00.894025,2023-09-15 17:45:00.894025,5414,1621,5030
9149,2024-03-10 12:15:19.149287,2024-03-11 06:15:19.149287,6113,7462,3601
9150,2023-12-28 15:12:00.290416,2023-12-31 14:12:00.290416,6717,702,6618
9151,2023-06-20 06:32:31.165654,2023-06-22 00:32:31.165654,9783,4881,3798
9152,2024-01-18 06:58:14.185323,2024-01-18 19:58:14.185323,1966,5173,4777
9153,2023-11-09 15:50:02.528075,2023-11-11 04:50:02.528075,4238,1788,8496
9154,2023-10-25 17:00:49.037306,2023-10-28 08:00:49.037306,7205,9175,5909
9155,2024-03-05 04:42:37.817927,2024-03-07 16:42:37.817927,9457,2665,5797
9156,2024-05-22 03:23:58.850835,2024-05-24 08:23:58.850835,2147,7908,484
9157,2023-12-18 21:28:45.347027,2023-12-21 21:28:45.347027,1289,1797,3144
9158,2023-11-26 13:36:39.407521,2023-11-27 03:36:39.407521,9995,4221,5302
9159,2024-05-17 09:02:04.673898,2024-05-18 18:02:04.673898,9276,7667,5352
9160,2024-02-08 14:02:07.125203,2024-02-10 05:02:07.125203,3853,240,7621
9161,2023-07-11 08:24:38.435143,2023-07-13 17:24:38.435143,5414,9092,2665
9162,2023-06-20 00:18:32.516277,2023-06-21 07:18:32.516277,3807,2574,2036
9163,2024-05-05 17:41:13.577898,2024-05-08 16:41:13.577898,4684,5622,4628
9164,2023-08-04 19:10:09.555257,2023-08-07 16:10:09.555257,6746,652,6088
9165,2024-05-10 06:23:51.400025,2024-05-10 07:23:51.400025,3979,4696,2715
9166,2024-02-17 15:39:31.140254,2024-02-19 13:39:31.140254,1983,7476,8686
9167,2024-05-15 12:22:05.640696,2024-05-17 02:22:05.640696,9910,4476,1953
9168,2024-04-15 06:57:15.740342,2024-04-16 14:57:15.740342,8126,6009,9550
9169,2024-01-25 02:10:52.787004,2024-01-25 09:10:52.787004,8530,1474,31
9170,2024-01-13 17:49:33.536532,2024-01-14 11:49:33.536532,2081,940,283
9171,2024-05-08 19:18:21.564063,2024-05-09 08:18:21.564063,3461,3118,8824
9172,2024-02-25 01:43:11.457989,2024-02-25 02:43:11.457989,615,3499,8107
9173,2023-10-20 03:44:23.567112,2023-10-22 16:44:23.567112,5804,1660,1807
9174,2023-08-13 08:59:04.100405,2023-08-15 10:59:04.100405,2208,2344,9665
9175,2023-12-13 10:14:01.688419,2023-12-13 18:14:01.688419,15,9878,6989
9176,2023-10-24 07:14:24.532891,2023-10-26 00:14:24.532891,6784,8291,1197
9177,2023-11-02 21:41:06.248078,2023-11-05 10:41:06.248078,1455,3989,4072
9178,2023-07-01 01:37:20.157420,2023-07-03 13:37:20.157420,9687,712,4723
9179,2023-12-14 21:38:15.605838,2023-12-15 21:38:15.605838,2282,2925,6843
9180,2023-12-29 11:27:54.788885,2023-12-30 03:27:54.788885,5828,4791,5380
9181,2023-07-09 15:30:38.272814,2023-07-11 07:30:38.272814,6505,2638,6530
9182,2024-03-28 04:49:01.330231,2024-03-28 09:49:01.330231,3050,1927,407
9183,2023-10-09 10:07:59.102248,2023-10-09 20:07:59.102248,8761,9247,5908
9184,2024-05-11 06:19:36.657407,2024-05-13 21:19:36.657407,945,8651,2336
9185,2023-10-21 20:01:56.985107,2023-10-23 13:01:56.985107,4100,3129,7062
9186,2023-09-24 17:03:36.362511,2023-09-24 21:03:36.362511,8776,711,4992
9187,2023-09-04 01:53:25.656355,2023-09-06 10:53:25.656355,8088,3890,900
9188,2024-05-07 01:45:12.719648,2024-05-07 04:45:12.719648,8336,1477,4419
9189,2024-06-03 09:53:21.956378,2024-06-03 22:53:21.956378,1198,5867,513
9190,2023-10-30 19:58:21.199510,2023-11-01 14:58:21.199510,175,445,7235
9191,2023-08-11 03:56:27.180904,2023-08-11 08:56:27.180904,9817,2357,7713
9192,2024-04-21 19:10:11.238509,2024-04-23 01:10:11.238509,1220,9657,9014
9193,2024-06-05 10:52:46.107061,2024-06-06 23:52:46.107061,2364,1761,5148
9194,2023-11-09 05:51:36.576945,2023-11-10 11:51:36.576945,1572,3436,1336
9195,2024-01-11 11:10:41.884628,2024-01-12 22:10:41.884628,843,8709,6930
9196,2023-08-25 07:33:51.277728,2023-08-26 11:33:51.277728,4742,354,7142
9197,2023-06-22 12:39:00.769244,2023-06-23 01:39:00.769244,3288,5695,4713
9198,2024-03-15 11:24:47.918373,2024-03-15 14:24:47.918373,4546,8289,6024
9199,2024-01-26 13:14:00.913273,2024-01-27 09:14:00.913273,7860,7511,478
9200,2023-07-10 02:19:20.592583,2023-07-11 15:19:20.592583,7694,2597,6765
9201,2023-09-29 11:52:33.778765,2023-09-30 06:52:33.778765,7641,5936,90
9202,2024-04-02 04:55:52.572727,2024-04-02 22:55:52.572727,691,6327,4252
9203,2023-08-10 23:26:45.377370,2023-08-11 11:26:45.377370,6849,5483,985
9204,2023-10-04 11:06:35.474128,2023-10-07 08:06:35.474128,7839,8309,1215
9205,2023-12-01 11:40:32.684749,2023-12-01 17:40:32.684749,4427,5362,6156
9206,2024-04-01 16:12:35.952780,2024-04-03 12:12:35.952780,28,6375,6868
9207,2023-08-17 09:09:13.887017,2023-08-19 06:09:13.887017,6225,5824,5682
9208,2024-05-04 19:52:06.237797,2024-05-05 12:52:06.237797,4625,564,7531
9209,2023-11-17 00:42:46.410541,2023-11-19 02:42:46.410541,1761,5320,6853
9210,2023-12-02 09:22:23.444308,2023-12-03 06:22:23.444308,921,3679,8619
9211,2023-07-28 17:14:14.773613,2023-07-30 20:14:14.773613,3424,5002,3229
9212,2023-07-17 22:01:33.049297,2023-07-20 20:01:33.049297,254,5439,7232
9213,2023-11-13 00:58:03.112762,2023-11-15 08:58:03.112762,8331,6074,7669
9214,2023-12-25 16:01:32.999255,2023-12-27 17:01:32.999255,296,1574,7497
9215,2023-12-02 10:11:55.827988,2023-12-02 18:11:55.827988,8444,8633,2214
9216,2023-09-17 20:16:15.860143,2023-09-19 12:16:15.860143,2525,724,1848
9217,2024-05-07 02:27:05.882181,2024-05-08 15:27:05.882181,2098,8021,5736
9218,2023-06-21 15:20:12.221851,2023-06-24 05:20:12.221851,7075,7064,8010
9219,2023-10-23 14:03:48.410938,2023-10-24 17:03:48.410938,4063,1387,3653
9220,2023-08-10 09:07:00.171278,2023-08-12 01:07:00.171278,3244,4360,8786
9221,2023-07-18 05:13:59.715165,2023-07-18 16:13:59.715165,5387,3329,5465
9222,2023-10-27 15:59:08.473944,2023-10-28 18:59:08.473944,3094,4487,3490
9223,2023-08-22 06:10:39.219204,2023-08-23 07:10:39.219204,138,3988,4588
9224,2024-05-06 23:20:33.033833,2024-05-08 06:20:33.033833,1132,5587,4042
9225,2023-09-26 08:39:43.048114,2023-09-27 06:39:43.048114,5043,9343,717
9226,2023-12-03 07:45:33.439605,2023-12-05 15:45:33.439605,3994,7639,8598
9227,2023-10-16 03:18:07.558239,2023-10-16 06:18:07.558239,9048,9286,397
9228,2024-06-02 22:58:51.942250,2024-06-04 02:58:51.942250,850,3504,5879
9229,2023-09-24 21:45:34.304357,2023-09-27 02:45:34.304357,5452,6058,6739
9230,2024-01-22 05:21:40.453460,2024-01-23 05:21:40.453460,1112,5113,4990
9231,2023-07-17 04:31:19.628347,2023-07-18 22:31:19.628347,452,5665,5540
9232,2023-07-28 21:11:43.300633,2023-07-29 17:11:43.300633,4224,8477,3871
9233,2023-06-22 04:04:04.587371,2023-06-23 15:04:04.587371,3831,9007,436
9234,2023-11-01 20:45:22.907202,2023-11-03 03:45:22.907202,945,5276,1185
9235,2023-12-25 21:15:30.747204,2023-12-26 01:15:30.747204,9239,7397,37
9236,2024-05-18 13:16:04.640061,2024-05-18 21:16:04.640061,6468,9022,6118
9237,2023-08-19 10:05:51.841518,2023-08-22 08:05:51.841518,4413,3691,1666
9238,2024-02-16 06:42:33.257460,2024-02-18 04:42:33.257460,1487,1532,345
9239,2024-05-14 06:58:05.398151,2024-05-16 02:58:05.398151,229,8215,1473
9240,2024-02-24 05:31:00.554326,2024-02-25 09:31:00.554326,8192,8753,2045
9241,2023-10-19 18:40:07.008516,2023-10-22 18:40:07.008516,9098,390,2148
9242,2024-02-06 02:49:30.978859,2024-02-06 19:49:30.978859,3457,3038,3359
9243,2024-06-05 22:11:36.794493,2024-06-06 06:11:36.794493,7557,3098,608
9244,2024-05-05 18:38:22.157001,2024-05-06 05:38:22.157001,3884,8735,7430
9245,2024-02-25 01:26:02.193371,2024-02-26 10:26:02.193371,7855,6446,9244
9246,2024-02-25 14:18:56.647821,2024-02-27 05:18:56.647821,3557,8826,5805
9247,2023-07-07 05:23:42.334524,2023-07-07 14:23:42.334524,9074,62,8914
9248,2023-09-28 14:52:44.173627,2023-10-01 04:52:44.173627,2061,5694,7788
9249,2024-05-03 07:24:32.133406,2024-05-06 02:24:32.133406,8372,9950,3295
9250,2023-10-05 21:48:20.854600,2023-10-07 15:48:20.854600,2692,3674,3110
9251,2024-03-27 10:40:32.806626,2024-03-28 14:40:32.806626,2874,7045,740
9252,2023-08-31 19:29:08.488341,2023-09-02 04:29:08.488341,4981,6595,4702
9253,2023-10-08 18:20:25.271342,2023-10-11 11:20:25.271342,7171,6647,7393
9254,2023-10-20 04:36:31.803547,2023-10-21 05:36:31.803547,2455,3096,4738
9255,2023-10-16 08:35:36.030860,2023-10-19 03:35:36.030860,6197,9100,554
9256,2023-10-16 06:57:39.188566,2023-10-18 11:57:39.188566,4181,6380,1393
9257,2023-11-18 01:17:03.412582,2023-11-20 07:17:03.412582,2750,5442,4384
9258,2023-06-16 18:47:34.575107,2023-06-18 20:47:34.575107,7717,7462,3067
9259,2023-08-26 20:03:38.266196,2023-08-27 13:03:38.266196,8608,9465,7416
9260,2024-06-03 22:37:20.017396,2024-06-04 23:37:20.017396,9905,4645,8390
9261,2023-10-03 05:56:58.294402,2023-10-05 18:56:58.294402,2655,2828,6781
9262,2024-03-29 03:54:25.899922,2024-03-29 09:54:25.899922,8929,2841,9533
9263,2023-06-15 18:09:45.651912,2023-06-17 01:09:45.651912,4418,9753,3410
9264,2024-02-09 16:12:19.612837,2024-02-10 23:12:19.612837,5041,5234,2712
9265,2024-01-11 02:20:18.944737,2024-01-11 03:20:18.944737,5679,6391,395
9266,2024-02-03 07:09:15.052500,2024-02-05 18:09:15.052500,7497,4574,1004
9267,2024-04-01 03:26:22.572657,2024-04-02 04:26:22.572657,4656,2470,141
9268,2024-05-14 09:29:41.327763,2024-05-16 17:29:41.327763,6915,6665,4937
9269,2024-03-26 05:16:38.453036,2024-03-28 22:16:38.453036,7739,1926,6947
9270,2024-04-07 03:23:23.076372,2024-04-09 06:23:23.076372,8415,5378,4605
9271,2024-03-07 11:16:37.462411,2024-03-09 23:16:37.462411,2669,6173,219
9272,2024-01-23 07:14:46.390189,2024-01-26 02:14:46.390189,1165,8672,7703
9273,2023-11-04 20:51:30.513860,2023-11-06 13:51:30.513860,1710,5578,7052
9274,2023-12-18 02:18:05.859278,2023-12-19 13:18:05.859278,2264,7364,6995
9275,2023-09-28 07:04:23.095711,2023-09-29 23:04:23.095711,2199,4331,278
9276,2023-12-31 10:25:22.279224,2024-01-01 16:25:22.279224,6717,8014,8707
9277,2023-06-14 14:45:10.878102,2023-06-16 20:45:10.878102,2918,3862,1645
9278,2023-12-13 14:03:29.319070,2023-12-16 08:03:29.319070,2131,1375,1898
9279,2023-06-16 21:18:45.444808,2023-06-18 20:18:45.444808,8225,7737,9162
9280,2023-09-18 00:48:09.753632,2023-09-18 14:48:09.753632,59,8991,3693
9281,2023-08-27 09:48:50.926941,2023-08-29 08:48:50.926941,4679,1450,5228
9282,2024-04-30 18:38:32.246594,2024-05-02 02:38:32.246594,2095,6680,729
9283,2023-09-18 08:30:05.476507,2023-09-20 10:30:05.476507,1841,983,6836
9284,2024-05-04 19:31:42.534559,2024-05-07 18:31:42.534559,6497,2171,8631
9285,2024-02-21 06:51:05.029291,2024-02-22 17:51:05.029291,7795,5405,9225
9286,2023-11-21 10:34:40.924316,2023-11-24 06:34:40.924316,8074,6042,7636
9287,2024-03-17 06:31:00.904055,2024-03-19 18:31:00.904055,7132,9840,8700
9288,2024-02-28 02:50:14.959096,2024-03-01 12:50:14.959096,9725,3703,3434
9289,2023-08-14 14:57:52.502373,2023-08-16 16:57:52.502373,7155,5205,9722
9290,2024-03-12 05:35:48.393906,2024-03-13 21:35:48.393906,5120,9426,7433
9291,2024-05-19 02:44:19.739905,2024-05-20 15:44:19.739905,6461,2736,900
9292,2024-01-09 18:49:52.277858,2024-01-09 20:49:52.277858,9580,9878,2001
9293,2024-02-26 04:17:05.139817,2024-02-27 18:17:05.139817,2454,5841,7056
9294,2023-11-29 01:19:54.358439,2023-11-29 15:19:54.358439,8476,4539,10000
9295,2024-03-04 12:04:54.635265,2024-03-04 14:04:54.635265,5610,3591,9079
9296,2023-10-26 06:28:11.706157,2023-10-28 10:28:11.706157,206,1097,5831
9297,2023-09-10 01:03:47.970456,2023-09-11 06:03:47.970456,205,8836,2064
9298,2023-11-07 04:28:43.947060,2023-11-08 11:28:43.947060,8755,1201,9917
9299,2024-04-27 01:47:03.819175,2024-04-27 22:47:03.819175,882,6807,8009
9300,2023-08-27 14:41:07.767412,2023-08-28 19:41:07.767412,3508,9581,9389
9301,2023-10-16 09:36:35.307040,2023-10-18 05:36:35.307040,9362,78,4237
9302,2023-10-09 15:51:36.520850,2023-10-09 18:51:36.520850,2786,7660,8022
9303,2024-04-03 20:27:05.604970,2024-04-06 07:27:05.604970,9625,854,3231
9304,2023-06-28 16:58:33.087041,2023-06-30 06:58:33.087041,5373,1016,6692
9305,2023-10-07 04:21:52.536099,2023-10-09 23:21:52.536099,3194,9429,2273
9306,2024-06-01 08:22:04.897068,2024-06-04 07:22:04.897068,6548,9160,2394
9307,2023-07-19 01:22:41.545975,2023-07-19 06:22:41.545975,2345,1635,1451
9308,2024-04-27 21:02:07.978212,2024-04-29 15:02:07.978212,1610,9085,6765
9309,2023-12-01 14:07:51.706897,2023-12-03 11:07:51.706897,9352,1602,8711
9310,2024-01-06 17:52:30.805037,2024-01-09 03:52:30.805037,1730,1328,121
9311,2023-06-10 00:14:30.707129,2023-06-12 13:14:30.707129,3588,1859,1183
9312,2023-07-10 12:38:28.141263,2023-07-12 00:38:28.141263,6089,8877,5126
9313,2023-08-22 08:40:43.517665,2023-08-23 03:40:43.517665,5408,8921,3471
9314,2023-09-18 20:58:58.532371,2023-09-20 03:58:58.532371,7195,7251,8085
9315,2023-06-18 07:23:44.713613,2023-06-18 11:23:44.713613,3850,4800,7753
9316,2023-06-17 05:57:26.089653,2023-06-17 20:57:26.089653,7106,3294,4802
9317,2024-04-24 08:34:44.575779,2024-04-27 05:34:44.575779,8916,1291,9931
9318,2023-12-24 06:45:26.120568,2023-12-26 09:45:26.120568,564,9524,5044
9319,2024-03-06 21:50:14.808230,2024-03-08 00:50:14.808230,7249,2834,8084
9320,2023-11-09 15:45:34.536890,2023-11-10 23:45:34.536890,1227,2672,353
9321,2023-09-27 20:46:46.789794,2023-09-30 20:46:46.789794,3616,5167,4673
9322,2024-02-10 12:23:36.296304,2024-02-13 12:23:36.296304,3276,4267,1880
9323,2024-04-23 19:20:34.616745,2024-04-26 18:20:34.616745,1521,2351,5197
9324,2023-11-19 15:17:01.500110,2023-11-21 16:17:01.500110,1174,651,4266
9325,2023-11-17 12:59:09.608183,2023-11-19 05:59:09.608183,4806,3142,5607
9326,2023-12-10 23:03:35.806410,2023-12-13 02:03:35.806410,7557,4946,2717
9327,2024-04-08 09:41:45.015483,2024-04-10 19:41:45.015483,5588,4699,4538
9328,2024-02-24 17:09:06.912570,2024-02-25 20:09:06.912570,6112,221,1250
9329,2024-05-31 18:35:16.916538,2024-06-02 03:35:16.916538,550,9655,3368
9330,2023-10-07 14:13:37.485609,2023-10-08 10:13:37.485609,1058,2426,7587
9331,2023-08-05 14:00:25.778163,2023-08-07 06:00:25.778163,3510,5144,9883
9332,2023-10-12 11:45:06.523877,2023-10-12 15:45:06.523877,7020,533,8510
9333,2024-05-01 20:06:14.518344,2024-05-04 04:06:14.518344,3031,8843,4669
9334,2023-07-09 15:34:12.519816,2023-07-10 20:34:12.519816,9854,4453,2261
9335,2024-01-02 09:03:24.339032,2024-01-04 16:03:24.339032,1393,60,8062
9336,2024-04-15 23:39:28.598810,2024-04-17 14:39:28.598810,1160,8484,5623
9337,2023-08-22 15:30:13.239000,2023-08-24 05:30:13.239000,1969,7017,286
9338,2023-12-11 17:37:08.725435,2023-12-13 07:37:08.725435,7534,2742,3268
9339,2024-02-27 12:37:39.177008,2024-02-29 15:37:39.177008,4955,6689,9105
9340,2024-03-26 19:05:27.284553,2024-03-28 19:05:27.284553,1884,2068,131
9341,2024-02-18 01:11:10.051436,2024-02-20 18:11:10.051436,492,3054,8499
9342,2024-06-07 03:23:00.475504,2024-06-08 11:23:00.475504,9819,4408,3504
9343,2024-04-28 05:17:37.773010,2024-04-29 00:17:37.773010,8669,4182,2727
9344,2023-06-29 01:55:08.932006,2023-06-29 16:55:08.932006,9438,6383,6192
9345,2023-08-09 18:57:33.923069,2023-08-12 04:57:33.923069,2654,229,2877
9346,2024-01-17 01:35:01.529562,2024-01-18 17:35:01.529562,3155,3423,3453
9347,2023-09-21 15:23:31.610763,2023-09-23 18:23:31.610763,8955,8706,1028
9348,2024-02-08 19:57:10.518013,2024-02-09 22:57:10.518013,521,8878,1702
9349,2023-10-17 12:32:19.423822,2023-10-19 17:32:19.423822,5892,1998,9062
9350,2023-12-27 22:46:44.379414,2023-12-28 05:46:44.379414,6389,3496,3678
9351,2024-06-07 04:19:54.895375,2024-06-08 11:19:54.895375,9533,5789,7819
9352,2024-01-01 16:16:37.071634,2024-01-03 09:16:37.071634,7239,384,8107
9353,2023-11-04 16:44:19.018264,2023-11-05 15:44:19.018264,827,8903,2063
9354,2023-10-25 19:49:05.117088,2023-10-26 19:49:05.117088,369,2873,4885
9355,2024-06-07 15:29:32.870084,2024-06-10 12:29:32.870084,6205,9477,5450
9356,2023-10-19 22:18:43.812725,2023-10-21 19:18:43.812725,2924,9167,1398
9357,2024-05-31 00:14:32.811236,2024-06-02 21:14:32.811236,4772,2938,5591
9358,2024-01-20 18:29:26.489252,2024-01-22 11:29:26.489252,3346,7172,2112
9359,2024-01-24 00:02:12.708405,2024-01-26 02:02:12.708405,5933,6362,862
9360,2024-05-12 04:14:09.815352,2024-05-13 02:14:09.815352,5630,9157,6356
9361,2024-04-30 01:49:42.227729,2024-05-01 08:49:42.227729,1712,3536,2865
9362,2024-05-08 06:55:51.472433,2024-05-11 04:55:51.472433,8991,1261,8789
9363,2024-05-19 06:40:44.219426,2024-05-21 13:40:44.219426,8798,3122,8773
9364,2023-11-03 04:08:22.868376,2023-11-03 11:08:22.868376,5294,5636,5573
9365,2024-05-11 00:03:26.520668,2024-05-13 04:03:26.520668,5737,5295,3296
9366,2023-11-30 03:50:41.849626,2023-11-30 23:50:41.849626,1952,8856,2339
9367,2024-03-18 14:02:18.556138,2024-03-18 22:02:18.556138,2981,8613,5413
9368,2023-08-19 13:39:32.754556,2023-08-21 16:39:32.754556,8761,7487,3823
9369,2024-02-04 02:42:02.886208,2024-02-04 16:42:02.886208,4831,6472,4996
9370,2023-07-14 06:30:04.377419,2023-07-15 05:30:04.377419,6950,1017,1236
9371,2023-12-12 10:44:08.228007,2023-12-13 23:44:08.228007,971,2845,4948
9372,2024-03-12 22:45:48.690224,2024-03-14 06:45:48.690224,258,8669,6953
9373,2023-06-11 17:27:18.723927,2023-06-12 06:27:18.723927,4653,2147,3838
9374,2024-05-30 17:30:39.013821,2024-06-01 13:30:39.013821,9196,1451,9150
9375,2023-06-28 11:52:34.872971,2023-06-28 21:52:34.872971,927,5840,486
9376,2023-06-30 22:27:45.166406,2023-07-01 07:27:45.166406,555,116,4743
9377,2023-08-01 20:44:27.730055,2023-08-04 11:44:27.730055,9637,2308,4163
9378,2023-06-22 12:00:22.788405,2023-06-23 02:00:22.788405,3548,2254,7577
9379,2023-07-04 14:06:08.904241,2023-07-05 21:06:08.904241,6847,1426,5526
9380,2023-11-20 04:13:49.632050,2023-11-23 01:13:49.632050,9776,2603,2259
9381,2024-03-29 23:23:28.623666,2024-04-01 21:23:28.623666,8002,5314,2793
9382,2023-07-02 18:15:49.132547,2023-07-04 08:15:49.132547,7340,8881,5464
9383,2023-08-04 09:18:28.606940,2023-08-05 07:18:28.606940,2805,8450,3959
9384,2024-02-08 01:59:54.711498,2024-02-08 12:59:54.711498,913,4615,7869
9385,2023-09-01 13:34:42.935993,2023-09-02 20:34:42.935993,8070,7052,8927
9386,2023-10-07 09:59:59.739325,2023-10-08 03:59:59.739325,2708,2019,2174
9387,2024-04-18 00:06:22.238032,2024-04-18 06:06:22.238032,2688,5745,1789
9388,2023-11-14 19:13:26.105244,2023-11-16 05:13:26.105244,6064,5113,3572
9389,2023-08-09 12:47:29.234527,2023-08-10 18:47:29.234527,4938,751,784
9390,2023-12-04 07:47:11.877428,2023-12-06 08:47:11.877428,8111,21,3128
9391,2023-07-01 22:17:21.796426,2023-07-03 05:17:21.796426,4338,544,428
9392,2024-01-29 10:08:48.533949,2024-01-31 16:08:48.533949,7617,7271,2178
9393,2024-04-11 10:31:45.657418,2024-04-13 04:31:45.657418,4403,8022,4246
9394,2024-04-23 03:40:12.923186,2024-04-24 11:40:12.923186,8138,7704,7669
9395,2023-07-13 02:19:01.028840,2023-07-14 17:19:01.028840,5,5547,2229
9396,2024-02-03 23:06:23.959819,2024-02-05 06:06:23.959819,7541,3715,2305
9397,2024-05-21 18:11:30.940584,2024-05-24 16:11:30.940584,1802,5732,258
9398,2024-03-16 06:01:10.125784,2024-03-18 10:01:10.125784,4453,1503,9586
9399,2023-09-26 06:58:19.631624,2023-09-27 12:58:19.631624,1351,450,8013
9400,2023-09-18 11:19:05.498403,2023-09-19 12:19:05.498403,2015,14,2189
9401,2024-02-17 14:31:19.590916,2024-02-18 23:31:19.590916,1995,649,3801
9402,2024-04-07 01:46:28.785551,2024-04-09 04:46:28.785551,7678,3842,3946
9403,2023-09-10 08:36:07.618202,2023-09-12 00:36:07.618202,7351,2713,3175
9404,2023-11-20 03:37:17.892943,2023-11-23 01:37:17.892943,1378,8188,4167
9405,2023-08-23 11:52:34.646242,2023-08-25 22:52:34.646242,1868,8948,3860
9406,2024-03-16 04:12:28.538187,2024-03-18 17:12:28.538187,9779,3631,825
9407,2023-06-11 21:59:20.725880,2023-06-13 20:59:20.725880,8249,9041,1124
9408,2024-03-26 20:35:01.722820,2024-03-29 18:35:01.722820,6774,6105,8010
9409,2023-11-15 14:49:23.728558,2023-11-15 19:49:23.728558,1670,1195,2040
9410,2023-12-17 12:42:37.899069,2023-12-19 20:42:37.899069,961,9039,2189
9411,2024-01-07 02:03:38.191281,2024-01-07 23:03:38.191281,9250,6025,7119
9412,2023-11-17 16:40:57.431329,2023-11-20 06:40:57.431329,836,5908,8694
9413,2023-06-09 13:51:00.385698,2023-06-11 13:51:00.385698,9986,6523,1231
9414,2024-05-29 20:02:14.793437,2024-05-31 23:02:14.793437,9373,9456,4682
9415,2023-10-03 03:33:49.470558,2023-10-03 17:33:49.470558,6539,8935,1492
9416,2023-10-01 01:12:10.925425,2023-10-02 00:12:10.925425,9393,9556,4196
9417,2024-03-08 04:47:38.919182,2024-03-10 23:47:38.919182,4265,9542,4358
9418,2023-08-28 10:18:24.147479,2023-08-31 02:18:24.147479,7994,3571,7699
9419,2024-01-25 07:31:20.268414,2024-01-25 08:31:20.268414,9245,8820,2048
9420,2023-09-16 06:18:03.788235,2023-09-17 17:18:03.788235,85,5095,628
9421,2023-10-23 05:17:30.365405,2023-10-25 06:17:30.365405,7136,687,9693
9422,2023-07-07 00:36:26.779421,2023-07-08 23:36:26.779421,5751,4081,8146
9423,2024-04-05 08:32:14.601161,2024-04-08 03:32:14.601161,102,469,5561
